ID,books_count,original_publication_year,language_code,average_rating,cluster,authors,title,PCA1,PCA2
258,1726,2,4,3.83,1,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",The Iliad,1638.172826,-46.26757485
259,120,268,4,3.96,0,John Grisham,The Runaway Jury,11.62067012,19.45265333
260,54,269,3,4.08,0,David Sedaris,Naked,-53.99712598,12.30383451
261,163,277,3,3.96,0,Christopher Paolini,"Eldest (The Inheritance Cycle, #2)",53.1816008,33.69725867
262,1474,172,4,3.98,1,"L. Frank Baum, W.W. Denslow","The Wonderful Wizard of Oz (Oz, #1)",1367.11476,91.32312833
263,348,223,4,3.96,2,C.S. Lewis,"Prince Caspian (Chronicles of Narnia, #2)",243.4317293,2.941356642
264,211,247,2,3.99,2,Stephen King,'Salem's Lot,104.518621,9.857959114
265,98,243,4,4.08,0,"Hunter S. Thompson, Ralph Steadman",Fear and Loathing in Las Vegas,-7.124952217,-8.07139243
266,1053,58,4,3.88,4,William Shakespeare,Othello,963.4076236,-73.77039018
267,153,259,4,3.77,0,Toni Morrison,Beloved,45.47927518,14.59512053
268,126,271,4,3.89,0,"Lemony Snicket, Brett Helquist","The Bad Beginning (A Series of Unfortunate Events, #1)",17.20444964,23.17030191
269,372,201,3,3.92,2,"Erich Maria Remarque, A.W. Wheen",All Quiet on the Western Front,269.9647728,-15.92174858
270,40,262,3,4.34,0,Dr. Seuss,"Oh, The Places You'll Go!",-67.02595366,3.629299801
271,221,240,4,4.08,2,"Philip K. Dick, Roger Zelazny",Do Androids Dream of Electric Sheep?,115.3045691,4.134442308
272,1787,115,4,3.85,1,"Charles Dickens, George Cruikshank, Philip Horne",Oliver Twist,1684.75701,73.39604112
273,231,214,4,4.21,2,C.S. Lewis,The Screwtape Letters,128.4376263,-20.4319337
274,72,229,4,4.36,0,Dr. Seuss,How the Grinch Stole Christmas!,-31.19788346,-25.17353332
275,72,262,4,4.25,0,"Alan Moore, David   Lloyd",V for Vendetta,-35.27154291,7.57356456
276,38,273,4,4.05,0,David McCullough,John Adams,-70.36935258,14.29241696
277,82,275,4,3.94,0,Dean Koontz,"Odd Thomas (Odd Thomas, #1)",-26.95278232,21.70837275
278,55,269,4,4.1,0,Philip Pullman,"The Subtle Knife (His Dark Materials, #2)",-53.00560998,12.42150516
279,85,272,4,3.74,0,Jerry Spinelli,"Stargirl (Stargirl, #1)",-23.60537713,19.10172349
280,130,233,4,3.91,0,Robert A. Heinlein,Stranger in a Strange Land,25.86474442,-14.04470295
281,55,276,4,4.08,0,David Sedaris,Dress Your Family in Corduroy and Denim,-53.86971986,19.36785852
282,197,254,4,4.22,2,"Roald Dahl, Quentin Blake",The BFG,89.75990607,15.06460359
283,155,275,3,4.19,0,Bill Bryson,A Short History of Nearly Everything,45.48965993,30.72503482
284,1384,175,4,3.83,1,Jack London,The Call of the Wild,1277.432839,83.19077202
285,207,271,4,4.07,2,Neil Gaiman,Stardust,97.58487394,33.16871866
286,93,275,3,3.96,0,Jhumpa Lahiri,The Namesake,-16.03608854,23.07194608
287,232,259,4,4.02,2,"Haruki Murakami, Jay Rubin",Norwegian Wood,123.8749909,24.34664634
288,54,267,3,4,0,Billie Letts,Where the Heart Is,-53.75022963,10.31918107
289,69,275,1,3.62,0,James Frey,A Million Little Pieces,-39.85081783,20.12104092
290,127,232,1,3.8,0,Scott O'Dell,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",23.01364549,-15.39003941
291,133,225,4,3.55,0,"Arthur Miller, Christopher Bigsby",The Crucible,29.82938685,-21.61299466
292,93,258,3,3.68,0,Gary Paulsen,"Hatchet (Brian's Saga, #1)",-13.937506,6.20230342
293,75,278,4,4.43,0,Brandon Sanderson,"The Final Empire (Mistborn, #1)",-34.26961844,23.82120697
294,1974,158,4,3.79,1,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",The Strange Case of Dr. Jekyll and Mr. Hyde,1865.01856,139.14934
295,40,243,4,4.35,0,Dr. Seuss,The Lorax,-64.6813418,-15.23084076
296,115,276,3,3.96,0,Jeff Kinney,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",5.672191574,26.77991182
297,371,212,4,3.95,2,Ernest Hemingway,For Whom the Bell Tolls,267.6136958,-5.135264425
298,364,257,4,4,2,"Patrick Süskind, John E. Woods",Perfume: The Story of a Murderer,255.1122296,38.65576068
299,61,273,4,3.73,0,Eric Schlosser,Fast Food Nation: The Dark Side of the All-American Meal,-47.54524763,17.13155562
300,143,256,4,3.88,0,William Gibson,Neuromancer,35.92608753,10.38371218
301,425,201,3,3.79,2,Ernest Hemingway,A Farewell to Arms,322.559394,-9.37951988
302,12,119,2,4.15,0,Edgar Allan Poe,The Tell-Tale Heart and Other Writings,-77.15836665,-141.7251375
303,1865,5,4,3.95,1,"Sun Tzu, Thomas Cleary",The Art of War,1775.739287,-26.13274951
304,112,245,4,4.08,0,Kurt Vonnegut Jr.,Breakfast of Champions,6.521074403,-4.358593013
305,64,251,3,3.84,0,Betty Edwards,The New Drawing on the Right Side of the Brain,-41.85159136,-4.323775208
306,77,273,4,3.92,0,Ann Patchett,Bel Canto,-31.66764704,19.10651737
307,118,269,4,4,0,Jared Diamond,"Guns, Germs, and Steel: The Fates of Human Societies",9.512519704,20.19810458
308,94,259,16,4.26,0,Fannie Flagg,Fried Green Tomatoes at the Whistle Stop Cafe,-13.07948507,7.243033892
309,161,230,3,3.61,0,Chinua Achebe,"Things Fall Apart (The African Trilogy, #1)",56.99882338,-13.18931086
310,99,277,4,3.82,0,Sophie Kinsella,The Undomestic Goddess,-10.3296914,25.7915119
311,147,262,3,4.23,0,Gary Chapman,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,39.15562621,16.83716178
312,1341,120,16,4.06,1,Alexandre Dumas,The Three Musketeers,1241.541169,23.23529068
313,174,255,3,4.17,0,"Roald Dahl, Quentin Blake",The Witches,66.81322363,13.22364496
314,137,278,4,3.95,0,Diane Setterfield,The Thirteenth Tale,27.25619478,31.47445266
315,133,270,3,3.95,0,Nicholas Sparks,Message in a Bottle,24.27517982,23.04777989
316,76,270,4,4.74,0,J.K. Rowling,"Harry Potter Boxset (Harry Potter, #1-7)",-32.28973935,16.00589168
317,428,252,3,4.11,2,"Umberto Eco, William Weaver, Seán Barrett",The Name of the Rose,319.2407472,41.59983627
318,92,243,4,3.77,0,"Beatrice Sparks, Anonymous",Go Ask Alice,-13.07903067,-8.811950309
319,131,252,4,3.89,0,"John Kennedy Toole, Walker Percy",A Confederacy of Dunces,24.5116513,4.933114895
320,728,167,4,4.17,4,Oscar Wilde,The Importance of Being Earnest,627.4380294,-5.723141914
321,153,255,4,3.97,0,Terry Pratchett,"The Color of Magic (Discworld, #1; Rincewind #1)",45.97303506,10.62573407
322,157,274,3,4.13,0,"Haruki Murakami, Philip Gabriel",Kafka on the Shore,47.59781217,29.97958799
323,191,253,4,4.01,0,Thomas Harris,"Red Dragon (Hannibal Lecter, #1)",83.92926303,13.33168804
324,218,222,4,4.17,2,Isaac Asimov,"I, Robot (Robot #0.1)",114.5495091,-14.09793092
325,73,277,4,4.21,0,J.R. Ward,"Dark Lover (Black Dagger Brotherhood, #1)",-36.13085609,22.58204457
326,168,269,4,3.91,0,Arundhati Roy,The God of Small Things,59.13008391,26.37001124
327,246,259,4,4.12,2,"Stephen Hawking, Cao Chi, Ph?m V?n Thi?u",A Brief History of Time,137.7678974,26.07475253
328,80,264,4,4.02,0,Neal Stephenson,Snow Crash,-27.57960203,10.54578841
329,61,278,3,4.06,0,Sarah Dessen,Just Listen,-48.16166709,22.09892314
330,244,198,4,4.34,2,"A.A. Milne, Ernest H. Shepard","Winnie-the-Pooh (Winnie-the-Pooh, #1)",143.3132914,-34.70464088
331,1106,159,4,4.15,4,Arthur Conan Doyle,A Study in Scarlet,1003.534311,32.9976419
332,143,280,4,4.03,0,Christopher Paolini,"Brisingr (The Inheritance Cycle, #3)",32.96340514,34.19973251
333,149,274,3,3.9,0,Rick Warren,The Purpose Driven Life: What on Earth Am I Here for?,39.65902419,28.99213695
334,80,279,3,3.93,0,"P.C. Cast, Kristin Cast","Betrayed (House of Night, #2)",-29.43042848,25.43660441
335,75,272,3,4.02,0,Jim Butcher,"Storm Front (The Dresden Files, #1)",-33.52808058,17.8730469
336,122,102,4,3.8,0,"Jane Austen, Alfred MacAdam",Northanger Abbey,34.09717889,-145.0281392
337,97,269,3,3.83,0,Charles Frazier,Cold Mountain,-11.32600502,17.61171239
338,41,257,3,4.24,0,"Laura Joffe Numeroff, Felicia Bond",If You Give a Mouse a Cookie,-65.41637078,-1.208918169
339,43,277,3,3.92,0,Emily Giffin,"Something Blue (Darcy & Rachel, #2)",-65.90052995,18.88473929
340,109,219,4,3.97,0,Tennessee Williams,A Streetcar Named Desire,6.753588848,-30.52960652
341,129,277,4,3.77,0,Elizabeth Kostova,The Historian,19.44084676,29.49465501
342,210,203,4,3.97,2,Pearl S. Buck,"The Good Earth (House of Earth, #1)",108.9561644,-33.93976427
343,34,244,4,3.75,0,John Berger,Ways of Seeing,-70.75883833,-14.97899897
344,141,264,4,4.31,0,Diana Gabaldon,"Dragonfly in Amber (Outlander, #2)",32.95378984,18.07542615
345,1449,62,4,4.43,1,Anonymous,Holy Bible: King James Version,1355.884839,-20.91982639
346,53,274,16,3.78,0,Jennifer Weiner,In Her Shoes,-55.61750516,17.0672263
347,44,261,4,4.48,0,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",The Hobbit: Graphic Novel,-62.93395071,3.124921567
348,9,279,4,3.89,0,Junot Díaz,The Brief Wondrous Life of Oscar Wao,-99.88818764,16.66677139
349,80,209,4,3.87,0,Zora Neale Hurston,Their Eyes Were Watching God,-20.79013921,-44.03263436
350,123,273,4,3.95,0,"Newt Scamander, J.K. Rowling, Albus Dumbledore",Fantastic Beasts and Where to Find Them,13.98050175,24.78464656
351,1208,100,4,3.84,1,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",Mansfield Park,1112.037381,-12.95943876
352,187,218,4,4.33,2,Viktor E. Frankl,Man's Search for Meaning,84.28038791,-21.89387833
353,78,279,4,3.74,0,Tana French,"In the Woods (Dublin Murder Squad, #1)",-31.41594668,25.18400828
354,104,278,4,3.89,0,Richard Dawkins,The God Delusion,-5.491386712,27.40102067
355,165,250,4,4.07,0,John Irving,The World According to Garp,58.49846203,7.145286974
356,127,269,4,4.04,0,Lee Child,"Killing Floor (Jack Reacher, #1)",18.44367614,21.30903536
357,558,75,4,3.66,4,"Daniel Defoe, Gerald McCann, Virginia Woolf",Robinson Crusoe,470.0952823,-118.0023159
358,1654,39,4,3.78,1,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",The Prince,1562.156102,-18.43866492
359,42,272,4,4.06,0,Philip Pullman,"The Amber Spyglass (His Dark Materials, #3)",-66.27650448,13.79383013
360,90,266,4,4.13,0,Terry Goodkind,"Wizard's First Rule (Sword of Truth, #1)",-17.90298992,13.76481257
361,125,233,3,3.98,0,J.D. Salinger,Franny and Zooey,20.90381573,-14.65614444
362,84,273,4,3.69,0,Chuck Palahniuk,Choke,-24.72116822,19.97063237
363,1072,152,4,4.3,4,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",The Brothers Karamazov,970.6584708,21.85437681
364,69,275,4,3.85,0,Jeanne DuPrau,"The City of Ember (Book of Ember, #1)",-39.85333868,20.10370209
365,122,241,16,3.87,0,Michael Crichton,The Andromeda Strain,16.9283834,-7.16266343
366,162,268,4,4.42,0,Stephen King,The Green Mile,53.29937521,24.63693652
367,721,195,4,4.22,4,Kahlil Gibran,The Prophet,617.0351202,21.19817863
368,37,257,4,4.35,0,Art Spiegelman,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",-69.38661858,-1.70845609
369,99,258,3,4.04,0,Orson Scott Card,"Speaker for the Dead (Ender's Saga, #2)",-7.983432106,6.942850246
370,152,224,4,4.31,0,C.S. Lewis,Mere Christianity,48.80743335,-20.26018126
371,141,264,4,4.07,0,Donna Tartt,The Secret History,32.95381173,18.0754792
372,65,272,4,3.68,0,Dave Eggers,A Heartbreaking Work of Staggering Genius,-43.45239406,16.63298205
373,161,252,4,4.02,0,Jean M. Auel,"The Clan of the Cave Bear (Earth's Children, #1)",54.28217305,8.636218211
374,1033,149,4,3.94,4,Anna Sewell,Black Beauty,932.3271436,14.06337803
375,1017,144,4,4.11,4,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",War and Peace,917.0667328,7.126658877
376,144,263,4,3.81,0,Bret Easton Ellis,American Psycho,36.05433333,17.45351432
377,125,272,4,3.76,0,Meg Cabot,"The Princess Diaries (The Princess Diaries, #1)",16.08866584,24.03922847
378,108,270,4,3.75,0,Alexander McCall Smith,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",-0.534413227,19.95611806
379,36,276,2,4.3,0,"Robert Kirkman, Tony Moore","The Walking Dead, Vol. 01: Days Gone Bye",-72.72274462,17.03401824
380,221,240,4,4.12,2,Arthur C. Clarke,"2001: A Space Odyssey (Space Odyssey, #1)",115.3045655,4.134433466
381,63,263,4,4.48,0,Francine Rivers,Redeeming Love,-44.32616849,7.45490966
382,63,267,4,3.81,0,"Tim LaHaye, Jerry B. Jenkins","Left Behind (Left Behind, #1)",-44.81988551,11.42440003
383,57,273,4,3.6,0,Barbara Ehrenreich,Nickel and Dimed: On (Not) Getting By in America,-51.51464026,16.63783341
384,90,280,4,3.76,0,Sophie Kinsella,Remember Me?,-19.6311796,27.65759224
385,71,262,3,4.2,0,Robert Jordan,"The Great Hunt (Wheel of Time, #2)",-36.26305618,7.45590054
386,129,262,4,4.01,0,Patricia Cornwell,"Postmortem (Kay Scarpetta, #1)",21.29249282,14.60956852
387,34,125,3,4.37,0,Edgar Allan Poe,The Complete Stories and Poems,-56.06816254,-133.0613053
388,83,243,3,4.42,0,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",The Hiding Place: The Triumphant True Story of Corrie Ten Boom,-22.00941673,-9.917270958
389,1235,164,4,4.29,1,Arthur Conan Doyle,The Adventures of Sherlock Holmes,1130.93037,53.8827566
390,80,258,4,4.22,0,Pat Conroy,The Prince of Tides,-26.83895309,4.591730824
391,80,272,4,4.17,0,Michael Chabon,The Amazing Adventures of Kavalier & Clay,-28.56717195,18.48443975
392,1416,176,3,4.1,1,"J.M. Barrie, Michael Hague",Peter Pan,1309.065439,88.13881808
393,78,277,4,3.85,0,Scott Westerfeld,"Pretties (Uglies, #2)",-31.16906765,23.19931283
394,125,266,4,4.17,0,"Haruki Murakami, Jay Rubin",The Wind-Up Bird Chronicle,16.82929563,18.08512446
395,123,277,4,4.14,0,Michael Connelly,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",13.4867063,28.75394681
396,113,276,4,4.01,0,David Mitchell,Cloud Atlas,3.686651484,26.52726263
397,56,262,3,4.12,0,Tim O'Brien,The Things They Carried,-51.14831568,5.604352198
398,15,260,4,3.83,0,Banksy,Wall and Piece,-91.58862939,-1.44696462
399,95,276,4,3.89,0,Jeff Lindsay,"Darkly Dreaming Dexter (Dexter, #1)",-14.17565773,24.30540993
400,97,274,4,3.97,0,Charlaine Harris,"Living Dead in Dallas (Sookie Stackhouse, #2)",-11.94407373,22.56759659
401,62,263,4,4.23,0,Robert Jordan,"The Dragon Reborn (Wheel of Time, #3)",-45.31849681,7.331527192
402,1762,77,4,3.55,1,"Jonathan Swift, Robert DeMaria Jr.",Gulliver's Travels,1664.639152,32.60141269
403,805,54,4,4.06,4,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",Much Ado About Nothing,717.7983076,-108.3523305
404,601,29,3,3.42,4,"Unknown, Seamus Heaney",Beowulf,518.445684,-158.3361134
405,74,259,4,4.23,0,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",Batman: Year One,-32.91650525,4.843437764
406,47,280,3,4.04,0,David Sedaris,When You Are Engulfed in Flames,-62.30147,22.35547039
407,76,266,4,3.9,0,John Berendt,Midnight in the Garden of Good and Evil,-31.79588463,12.03673512
408,11,177,4,4.2,0,"Frances Hodgson Burnett, Nancy Bond",A Little Princess,-85.31217164,-84.30464904
409,45,276,3,4.13,0,Sarah Dessen,The Truth About Forever,-63.79240233,18.13923277
410,280,226,4,3.9,2,C.S. Lewis,"The Horse and His Boy (Chronicles of Narnia, #5)",175.581525,-2.475389398
411,146,207,4,4.18,0,"Laura Ingalls Wilder, Garth Williams","Little House on the Prairie (Little House, #2)",44.95189549,-37.87048349
412,383,194,4,4.29,2,"Margery Williams Bianco, William   Nicholson",The Velveteen Rabbit,281.7438798,-21.51612689
413,181,246,4,3.76,0,Robert M. Pirsig,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,74.86988634,5.151017018
414,1167,169,4,3.8,1,"H.G. Wells, Arthur C. Clarke",The War of the Worlds,1062.833316,50.45077674
415,58,220,3,4.28,0,Don Freeman,Corduroy,-43.97895778,-35.82690132
416,54,278,4,4.17,0,Michael Pollan,The Omnivore's Dilemma: A Natural History of Four Meals,-55.10896825,21.22907201
417,93,272,3,4.1,0,Nicholas Sparks,The Rescue,-15.66576771,20.09490844
418,135,263,16,3.87,0,Stephen King,Needful Things,27.1131683,16.2734095
419,105,265,4,4.38,0,Diana Gabaldon,"Voyager (Outlander, #3)",-2.894301391,14.62398777
420,3,268,4,4.12,0,"Kenneth Branagh, William Shakespeare","Hamlet: Screenplay, Introduction And Film Diary",-104.4844255,5.010402947
421,143,253,14,3.65,0,Stephen King,Cujo,36.2881092,7.349129716
422,102,265,4,3.83,0,Jeffrey Eugenides,The Virgin Suicides,-5.871304594,14.25379615
423,88,276,4,4.13,0,Charlaine Harris,"Dead to the World (Sookie Stackhouse, #4)",-21.12213746,23.44129272
424,918,163,4,3.77,4,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",Tess of the D'Urbervilles,816.4785568,13.76077394
425,1682,132,4,3.64,1,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",Madame Bovary,1578.461605,77.30482991
426,82,233,3,4.22,0,"Norton Juster, Jules Feiffer",The Phantom Tollbooth,-21.76730432,-19.9640201
427,90,275,2,4.03,0,Charlaine Harris,"Club Dead (Sookie Stackhouse, #3)",-19.01231499,22.70738006
428,32,278,3,4.14,0,Ned Vizzini,It's Kind of a Funny Story,-76.93985686,18.51921113
429,60,279,4,4.35,0,Brandon Sanderson,"The Well of Ascension (Mistborn, #2)",-49.27832247,22.96199419
430,71,258,4,4.25,0,"Frank Miller, Klaus Janson, Lynn Varley","Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",-35.77011591,3.480784575
431,96,277,4,4.08,0,James Patterson,"The Angel Experiment (Maximum Ride, #1)",-13.30676847,25.42114122
432,136,267,4,3.94,0,Nick Hornby,High Fidelity,27.6217344,20.43532595
433,88,275,3,4.14,0,Nicholas Sparks,The Guardian,-20.99786055,22.45471761
434,109,275,4,4,0,Margaret Atwood,"Oryx and Crake (MaddAddam, #1)",-0.159307554,25.04117834
435,202,270,3,3.52,2,John Gray,"Men Are from Mars, Women Are from Venus",92.74744632,31.56507867
436,78,272,4,4,0,Anthony Bourdain,Kitchen Confidential: Adventures in the Culinary Underbelly,-30.55185869,18.23760186
437,124,271,3,3.83,0,Michael Crichton,Timeline,15.22058616,22.92920236
438,1039,81,4,3.76,4,Voltaire,Candide,946.6754947,-52.67477401
439,127,247,4,3.85,0,Natalie Babbitt,Tuck Everlasting,21.15947312,-0.522305015
440,156,255,6,3.72,0,"Stephen King, Marie Milpois",Christine,48.94844464,10.98457722
441,44,232,4,4.16,0,P.D. Eastman,Are You My Mother?,-59.35403017,-25.652739
442,185,269,4,3.95,0,Robert T. Kiyosaki,"Rich Dad, Poor Dad",76.0000493,28.46844389
443,44,276,4,4.42,0,"Tsugumi Ohba, Takeshi Obata","Death Note, Vol. 1: Boredom (Death Note, #1)",-64.78561319,18.00996827
444,65,275,4,3.79,0,Libba Bray,"A Great and Terrible Beauty (Gemma Doyle, #1)",-43.82273768,19.60996442
445,107,274,4,3.9,0,Jonathan Safran Foer,Everything Is Illuminated,-2.020556145,23.80198941
446,101,258,3,4.09,0,Robert Ludlum,"The Bourne Supremacy (Jason Bourne, #2)",-5.998734426,7.189714663
447,1240,125,4,3.96,1,"Charles Dickens, Jeremy Tambling",David Copperfield,1140.706492,15.79893129
448,67,279,4,4.11,0,"Sherman Alexie, Ellen Forney",The Absolutely True Diary of a Part-Time Indian,-42.33184275,23.82611139
449,586,239,4,4.32,4,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",The Master and Margarita,477.6361506,48.19682702
450,157,240,3,3.99,0,Ursula K. Le Guin,"A Wizard of Earthsea (Earthsea Cycle, #1)",51.79493895,-3.759790184
451,77,272,4,4,0,"Kate DiCamillo, Chris Sheban",Because of Winn-Dixie,-31.54420981,18.11416413
452,82,231,3,3.56,0,John Knowles,A Separate Peace,-21.52035507,-21.94854532
453,117,267,4,3.91,0,John Grisham,The Rainmaker,8.767065851,18.09001562
454,1887,60,4,3.85,1,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",Don Quixote,1790.781571,31.16135871
455,108,267,4,4.14,0,Robin Hobb,"Assassin's Apprentice (Farseer Trilogy, #1)",-0.164115203,16.97902516
456,162,252,4,4.22,0,Douglas Adams,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",55.27450593,8.759611733
457,1,173,4,4.17,0,Beatrix Potter,The Tale of Peter Rabbit,-94.74190198,-89.508362
458,257,225,4,3.95,2,"C.S. Lewis, Pauline Baynes","The Silver Chair (Chronicles of Narnia, #4)",152.8808893,-6.306803923
459,63,280,4,4.46,0,Brandon Sanderson,"The Hero of Ages (Mistborn, #3)",-46.42472367,24.32461864
460,49,265,4,3.9,0,Susanna Kaysen,"Girl, Interrupted",-58.46592034,7.711580712
461,24,279,16,3.85,0,Chelsea Handler,"Are You There, Vodka? It's Me, Chelsea",-85.01291667,18.44919432
462,278,242,3,3.8,2,"Richard Bach, Russell Munson",Jonathan Livingston Seagull,171.6225527,13.1608889
463,54,258,2,4.34,0,"Robert Munsch, Sheila McGraw",Love You Forever,-52.63842658,1.393848505
